iter	Passed	Remaining
615	8144	5077
616	8155	5062
617	8170	5050
618	8181	5035
619	8191	5020
620	8203	5006
621	8218	4994
622	8232	4981
623	8245	4968
624	8260	4956
625	8274	4943
626	8284	4928
627	8297	4915
628	8310	4901
629	8321	4887
630	8336	4874
631	8349	4861
632	8364	4849
633	8375	4835
634	8390	4823
635	8405	4810
636	8417	4796
637	8429	4783
638	8443	4770
639	8458	4757
640	8470	4743
641	8482	4729
642	8496	4717
643	8508	4703
644	8520	4689
645	8532	4675
646	8544	4662
647	8557	4648
648	8569	4634
649	8581	4620
650	8594	4607
651	8608	4594
652	8621	4581
653	8635	4568
654	8646	4554
655	8660	4541
656	8674	4528
657	8687	4515
658	8699	4501
659	8711	4487
660	8724	4474
661	8738	4461
662	8753	4449
663	8763	4434
664	8777	4421
665	8791	4409
666	8804	4395
667	8815	4381
668	8829	4368
669	8839	4353
670	8851	4340
671	8863	4326
672	8875	4312
673	8888	4298
674	8902	4286
675	8915	4272
676	8927	4259
677	8939	4245
678	8953	4232
679	8966	4219
680	8978	4205
681	8991	4192
682	9004	4179
683	9016	4165
684	9028	4151
685	9040	4137
686	9052	4124
687	9065	4111
688	9078	4097
689	9091	4084
690	9106	4072
691	9120	4059
692	9132	4045
693	9144	4032
694	9158	4019
695	9172	4006
696	9184	3992
697	9195	3978
698	9208	3965
699	9221	3951
700	9235	3939
701	9250	3926
702	9262	3913
703	9274	3899
704	9288	3886
705	9301	3873
706	9312	3859
707	9326	3846
708	9340	3833
709	9355	3821
710	9368	3807
711	9381	3794
712	9394	3781
713	9405	3767
714	9420	3754
715	9429	3740
716	9440	3726
717	9454	3713
718	9467	3700
719	9480	3686
720	9492	3673
721	9504	3659
722	9518	3646
723	9532	3634
724	9546	3621
725	9559	3607
726	9572	3594
727	9585	3581
728	9598	3568
729	9611	3554
730	9623	3541
731	9636	3528
732	9650	3515
733	9664	3502
734	9676	3488
735	9687	3474
736	9700	3461
737	9713	3448
738	9726	3435
739	9736	3421
740	9748	3407
741	9761	3394
742	9772	3380
743	9783	3366
744	9795	3352
745	9809	3339
746	9822	3326
747	9837	3314
748	9849	3300
749	9862	3287
750	9875	3274
751	9888	3260
752	9900	3247
753	9913	3234
754	9927	3221
755	9938	3207
756	9952	3194
757	9966	3181
758	9979	3168
759	9992	3155
760	10005	3142
761	10018	3129
762	10031	3115
763	10041	3101
764	10053	3088
765	10065	3074
766	10077	3061
767	10092	3048
768	10106	3035
769	10119	3022
770	10132	3009
771	10144	2995
772	10155	2982
773	10171	2969
774	10183	2956
775	10198	2943
776	10212	2930
777	10225	2917
778	10238	2904
779	10250	2891
780	10263	2877
781	10274	2864
782	10286	2850
783	10300	2837
784	10313	2824
785	10324	2810
786	10337	2797
787	10348	2783
788	10364	2771
789	10378	2758
790	10390	2745
791	10402	2731
792	10414	2718
793	10425	2704
794	10440	2692
795	10453	2678
796	10468	2666
797	10482	2653
798	10496	2640
799	10509	2627
800	10522	2614
801	10535	2600
802	10547	2587
803	10559	2574
804	10572	2560
805	10583	2547
806	10595	2533
807	10608	2520
808	10621	2507
809	10631	2493
810	10644	2480
811	10656	2467
812	10669	2454
813	10682	2441
814	10695	2427
815	10707	2414
816	10719	2401
817	10730	2387
818	10743	2374
819	10755	2360
820	10768	2347
821	10781	2334
822	10794	2321
823	10818	2310
824	10830	2297
825	10841	2283
826	10853	2270
827	10865	2257
828	10877	2243
829	10889	2230
830	10902	2217
831	10917	2204
832	10930	2191
833	10941	2177
834	10954	2164
835	10964	2150
836	10977	2137
837	10988	2124
838	11002	2111
839	11015	2098
840	11029	2085
841	11039	2071
842	11052	2058
843	11064	2045
844	11076	2031
845	11090	2018
846	11102	2005
847	11114	1992
848	11127	1979
849	11139	1965
850	11150	1952
851	11162	1939
852	11175	1925
853	11189	1912
854	11201	1899
855	11213	1886
856	11227	1873
857	11241	1860
858	11252	1847
859	11264	1833
860	11279	1820
861	11292	1807
862	11304	1794
863	11316	1781
864	11327	1767
865	11340	1754
866	11352	1741
867	11364	1728
868	11376	1715
869	11389	1701
870	11402	1688
871	11416	1675
872	11429	1662
873	11444	1649
874	11456	1636
875	11468	1623
876	11479	1610
877	11493	1596
878	11505	1583
879	11517	1570
880	11530	1557
881	11543	1544
882	11555	1531
883	11568	1518
884	11579	1504
885	11591	1491
886	11605	1478
887	11618	1465
888	11633	1452
889	11649	1439
890	11664	1426
891	11676	1413
892	11688	1400
893	11701	1387
894	11713	1374
895	11726	1361
896	11739	1348
897	11752	1334
898	11767	1322
899	11781	1309
900	11794	1295
901	11807	1282
902	11818	1269
903	11831	1256
904	11843	1243
905	11855	1230
906	11871	1217
907	11883	1204
908	11895	1190
909	11907	1177
910	11918	1164
911	11931	1151
912	11945	1138
913	11957	1125
914	11970	1111
915	11981	1098
916	11993	1085
917	12007	1072
918	12018	1059
919	12032	1046
920	12046	1033
921	12059	1020
922	12073	1007
923	12087	994
924	12101	981
925	12113	968
926	12128	955
927	12141	941
928	12155	928
929	12168	915
930	12180	902
931	12190	889
932	12203	876
933	12216	863
934	12228	850
935	12242	837
936	12256	824
937	12268	810
938	12283	797
939	12297	784
940	12310	771
941	12321	758
942	12335	745
943	12346	732
944	12359	719
945	12372	706
946	12385	693
947	12397	680
948	12412	667
949	12425	653
950	12437	640
951	12451	627
952	12464	614
953	12478	601
954	12490	588
955	12502	575
956	12516	562
957	12528	549
958	12539	536
959	12553	523
960	12566	510
961	12581	496
962	12594	483
963	12607	470
964	12620	457
965	12632	444
966	12646	431
967	12661	418
968	12673	405
969	12685	392
970	12700	379
971	12714	366
972	12727	353
973	12740	340
974	12754	327
975	12767	313
976	12781	300
977	12794	287
978	12807	274
979	12819	261
980	12833	248
981	12847	235
982	12860	222
983	12873	209
984	12886	196
985	12897	183
986	12911	170
987	12925	156
988	12937	143
989	12951	130
990	12965	117
991	12975	104
992	12988	91
993	13001	78
994	13013	65
995	13024	52
996	13036	39
997	13049	26
998	13063	13
999	13077	0
