iter	RMSE
626	541.3760823
627	541.3419022
628	541.3165269
629	541.2804171
630	541.1898369
631	541.1031305
632	541.0568547
633	540.9780196
634	540.9058319
635	540.8613477
636	540.836959
637	540.7598647
638	540.6914043
639	540.632963
640	540.595326
641	540.5509825
642	540.5203422
643	540.5137606
644	540.4706732
645	540.4422643
646	540.4121208
647	540.3554804
648	540.3288378
649	540.2809627
650	540.1990947
651	540.182198
652	540.1531608
653	540.137841
654	540.0487581
655	539.9935842
656	539.9467571
657	539.9226461
658	539.8603566
659	539.8241372
660	539.7313451
661	539.7022502
662	539.6705263
663	539.6365358
664	539.5845631
665	539.5297822
666	539.4973749
667	539.425263
668	539.3788103
669	539.3390571
670	539.3311482
671	539.246218
672	539.2202523
673	539.1964507
674	539.1646979
675	539.1372751
676	539.1337566
677	539.0624697
678	539.001075
679	538.9378166
680	538.8943607
681	538.8827396
682	538.8365262
683	538.7889396
684	538.7248996
685	538.6959939
686	538.6619303
687	538.627612
688	538.5568093
689	538.4564136
690	538.3932061
691	538.3519007
692	538.33106
693	538.2977737
694	538.2402269
695	538.2050913
696	538.188879
697	538.1287084
698	538.0808576
699	538.0162913
700	537.9587475
701	537.886965
702	537.829702
703	537.8096837
704	537.7433721
705	537.7212191
706	537.6899599
707	537.6838867
708	537.6403002
709	537.6091987
710	537.5956893
711	537.5748371
712	537.5433988
713	537.4925584
714	537.4320184
715	537.3652441
716	537.3293694
717	537.2866055
718	537.2266052
719	537.2045986
720	537.1660579
721	537.1135867
722	537.1092954
723	537.0994921
724	537.0473217
725	537.0194269
726	536.9702823
727	536.9458242
728	536.9397908
729	536.9008127
730	536.8715969
731	536.8077996
732	536.7167685
733	536.6331354
734	536.6318937
735	536.5898626
736	536.5608355
737	536.4967247
738	536.4346311
739	536.3716798
740	536.3370924
741	536.2923335
742	536.2206386
743	536.1587484
744	536.1199066
745	536.0733374
746	536.0536426
747	536.0150171
748	535.956794
749	535.9512761
750	535.920375
751	535.8728636
752	535.825547
753	535.7845031
754	535.7640615
755	535.6976602
756	535.6429828
757	535.5836616
758	535.55528
759	535.4643716
760	535.4173181
761	535.3603645
762	535.2998679
763	535.2444378
764	535.2074492
765	535.1150799
766	535.0405084
767	534.9917998
768	534.9775674
769	534.9087394
770	534.8653194
771	534.8336282
772	534.7896098
773	534.7576749
774	534.6960936
775	534.6720451
776	534.6657975
777	534.604664
778	534.5855276
779	534.5451753
780	534.5429297
781	534.5025659
782	534.4887413
783	534.4544502
784	534.4218272
785	534.4064795
786	534.384042
787	534.3366206
788	534.3106361
789	534.2969183
790	534.2653201
791	534.249726
792	534.2100642
793	534.1692759
794	534.1487365
795	534.104797
796	534.0456476
797	533.976602
798	533.9254588
799	533.8959392
800	533.8902336
801	533.8588086
802	533.7861218
803	533.7448692
804	533.7221899
805	533.7081034
806	533.7043633
807	533.6600187
808	533.6115324
809	533.5590749
810	533.5158371
811	533.4846451
812	533.4826393
813	533.4786316
814	533.4750638
815	533.4180428
816	533.3723935
817	533.3002664
818	533.2414389
819	533.2211645
820	533.2175797
821	533.1160983
822	533.0824746
823	533.0490337
824	533.0245712
825	533.0016266
826	532.9090126
827	532.8315078
828	532.6947124
829	532.6278278
830	532.587128
831	532.5511086
832	532.5062687
833	532.4496724
834	532.4062718
835	532.3783553
836	532.360059
837	532.3447876
838	532.3323826
839	532.2503727
840	532.1993632
841	532.1699049
842	532.1475539
843	532.1209899
844	532.0664073
845	532.0230767
846	531.9878107
847	531.9532577
848	531.8945216
849	531.8611597
850	531.8526314
851	531.8139942
852	531.7389887
853	531.6602937
854	531.6585601
855	531.5714626
856	531.5520748
857	531.4973584
858	531.4392357
859	531.4100058
860	531.3292719
861	531.2775436
862	531.204226
863	531.1689243
864	531.1169407
865	531.0919783
866	531.0280339
867	530.9987252
868	530.9640531
869	530.9238811
870	530.9166572
871	530.8954537
872	530.8454305
873	530.8035083
874	530.7974951
875	530.7603458
876	530.7365065
877	530.6871068
878	530.6579909
879	530.6109768
880	530.5834679
881	530.5567495
882	530.5504607
883	530.5264993
884	530.4656008
885	530.3872004
886	530.337306
887	530.3271262
888	530.2987556
889	530.2578216
890	530.2244016
891	530.2083763
892	530.1509495
893	530.0858835
894	530.0330402
895	529.9580379
896	529.9149394
897	529.8934965
898	529.843835
899	529.8185537
900	529.7751358
901	529.7530585
902	529.7363601
903	529.7043879
904	529.6807157
905	529.6651678
906	529.6275511
907	529.5507382
908	529.5386915
909	529.4731728
910	529.4429088
911	529.4090441
912	529.3747238
913	529.3402993
914	529.2677522
915	529.230691
916	529.1758751
917	529.1499188
918	529.1207866
919	529.0780073
920	529.0632651
921	529.0055508
922	528.9392716
923	528.8784532
924	528.8056435
925	528.7888144
926	528.7598092
927	528.7451057
928	528.7019807
929	528.6930515
930	528.6528898
931	528.6243019
932	528.6101714
933	528.6047421
934	528.5987383
935	528.5952584
936	528.5533757
937	528.5394763
938	528.501556
939	528.4815455
940	528.4115686
941	528.3799845
942	528.3730681
943	528.3419971
944	528.2607104
945	528.2472746
946	528.1708914
947	528.1327118
948	528.0921839
949	528.0568647
950	528.0188412
951	528.0023531
952	527.9845004
953	527.9376517
954	527.8969878
955	527.8189091
956	527.7494149
957	527.7141666
958	527.6685899
959	527.6385951
960	527.58317
961	527.4953759
962	527.4459647
963	527.4408508
964	527.413765
965	527.3868125
966	527.342363
967	527.3129845
968	527.2956856
969	527.2566354
970	527.2531104
971	527.2424789
972	527.2085713
973	527.1459644
974	527.1406841
975	527.1181189
976	527.0716966
977	527.016805
978	526.9655233
979	526.9597877
980	526.9278512
981	526.877073
982	526.8662934
983	526.8407708
984	526.8132075
985	526.7511795
986	526.6737105
987	526.6600058
988	526.6440562
989	526.6065678
990	526.5478105
991	526.5007776
992	526.4628453
993	526.4275576
994	526.373419
995	526.3670353
996	526.3005301
997	526.2347796
998	526.2023957
999	526.1345901
